mag,tipo_mag,lat,lon,depth,year,month,day,hour,minute,second
4.041,Mw,-2.1004,-79.8369,18.74,2011,2,4,16,32,48.0
4.506,Mw,-3.0204,-77.7548,12.0,2011,2,6,21,16,34.0
4.041,Mw,-2.8739,-80.3761,12.0,2011,2,8,3,58,39.0
3.8550000000000004,Mw,-1.8795,-77.1855,30.57,2011,2,8,4,13,9.0
4.32,Mw,-0.5792,-78.5299,9.62,2011,2,9,12,44,25.0
3.8550000000000004,Mw,-1.7006,-79.0141,12.0,2011,2,9,14,41,15.0
4.1339999999999995,Mw,-2.4448,-79.6793,29.41,2011,2,9,19,43,45.0
4.1339999999999995,Mw,-3.4344,-78.8638,41.46,2011,2,11,0,30,51.0
4.1339999999999995,Mw,-3.6368,-78.8375,46.51,2011,2,11,1,54,43.0
3.8550000000000004,Mw,0.6154,-78.9805,10.69,2011,2,12,7,6,48.0
3.9480000000000004,Mw,-1.1174,-80.3081,13.04,2011,2,12,10,56,57.0
4.412999999999999,Mw,-0.7646,-80.2688,12.0,2011,2,13,4,13,20.0
4.1339999999999995,Mw,-0.9587,-79.2441,107.55,2011,2,13,14,21,18.0
3.9480000000000004,Mw,-0.2155,-77.8556,11.05,2011,2,13,14,31,36.0
4.227,Mw,-2.1384,-79.6388,95.87,2011,2,14,14,39,5.0
3.8550000000000004,Mw,-1.5884,-77.7334,8.87,2011,2,15,4,7,13.0
4.227,Mw,-1.6553,-81.1221,12.0,2011,2,15,10,53,42.0
3.8550000000000004,Mw,-2.0484,-77.2675,17.38,2011,2,16,0,46,59.0
4.506,Mw,-1.5055,-80.8913,12.0,2011,2,16,9,48,39.0
3.8550000000000004,Mw,-0.9603,-79.1797,118.84,2011,2,16,12,38,30.0
4.412999999999999,Mw,-0.2536,-78.4889,14.89,2011,2,17,0,4,44.0
4.227,Mw,-0.2412,-78.4982,11.78,2011,2,17,0,46,24.0
3.8550000000000004,Mw,-1.215,-78.4223,17.07,2011,2,18,10,34,35.0
3.9480000000000004,Mw,-0.3841,-79.274,39.48,2011,2,19,4,52,54.0
4.041,Mw,-0.4076,-78.9975,78.72,2011,2,20,18,5,4.0
4.041,Mw,0.359,-80.1949,12.0,2011,2,21,4,13,30.0
3.8550000000000004,Mw,-0.3804,-77.4293,24.48,2011,2,21,11,36,34.0
3.9480000000000004,Mw,-1.5561,-77.9969,183.13,2011,2,21,20,13,49.0
3.9480000000000004,Mw,-0.874,-79.2752,27.88,2011,2,24,0,24,57.0
3.8550000000000004,Mw,-3.1027,-81.1489,10.0,2011,3,1,21,21,32.0
4.412999999999999,Mw,-0.3588,-77.8498,7.14,2011,3,20,11,39,43.0
4.32,Mw,-0.35,-77.8514,7.57,2011,3,20,11,43,30.0
4.32,Mw,-0.341,-77.8699,12.0,2011,3,22,20,22,38.0
3.8550000000000004,Mw,-1.0353,-78.3074,11.56,2011,3,24,3,3,51.0
4.227,Mw,-3.3993,-80.0213,32.45,2011,3,26,21,57,49.0
4.412999999999999,Mw,-3.0195,-80.589,12.0,2011,3,28,17,8,46.0
3.8550000000000004,Mw,-2.7443,-79.2058,12.0,2011,3,29,19,37,3.0
4.1339999999999995,Mw,-2.6718,-80.2468,42.54,2011,3,30,19,40,50.0
4.412999999999999,Mw,-1.6023,-81.8488,12.0,2011,3,31,6,44,30.0
3.8550000000000004,Mw,-1.6148,-77.8495,222.02,2011,4,1,17,35,26.0
4.041,Mw,-2.7895,-79.2575,10.38,2011,4,2,2,0,7.0
3.9480000000000004,Mw,-0.952,-79.2249,98.01,2011,4,3,1,37,8.0
4.1339999999999995,Mw,-2.084,-77.167,12.0,2011,4,7,8,4,32.0
3.9480000000000004,Mw,-2.4848,-80.8689,12.0,2011,4,10,12,2,15.0
4.227,Mw,0.2674,-79.9859,22.79,2011,4,14,12,19,42.0
4.1339999999999995,Mw,-2.2534,-79.5813,80.61,2011,4,19,23,44,52.0
4.412999999999999,Mw,-4.0793,-79.6927,111.37,2011,4,20,22,27,54.0
4.041,Mw,-2.0237,-77.5331,198.9,2011,4,23,2,49,48.0
3.9480000000000004,Mw,-1.8877,-77.891,181.89,2011,4,23,23,57,39.0
3.8550000000000004,Mw,0.5212,-78.6492,19.09,2011,4,24,5,50,10.0
4.692,Mw,-2.6635,-78.1218,12.0,2011,4,25,22,22,10.0
4.041,Mw,-2.7535,-78.2618,12.0,2011,4,25,22,30,34.0
4.041,Mw,-2.1628,-79.1454,98.89,2011,4,26,14,20,59.0
3.8550000000000004,Mw,-3.1762,-80.3205,18.44,2011,4,28,21,30,55.0
3.8550000000000004,Mw,-2.1461,-80.6962,27.81,2011,5,7,15,6,52.0
3.9480000000000004,Mw,-3.6233,-80.5141,12.0,2011,5,10,18,43,10.0
4.692,Mw,-1.6315,-81.8658,16.59,2011,5,12,2,35,59.0
4.227,Mw,-2.4222,-80.0576,70.42,2011,5,15,2,24,54.0
4.041,Mw,-1.1452,-80.3416,27.27,2011,5,15,12,15,45.0
4.227,Mw,-3.2964,-81.0335,12.0,2011,5,17,10,7,32.0
3.9480000000000004,Mw,-2.5217,-78.9568,78.39,2011,5,19,18,15,11.0
4.227,Mw,0.4153,-79.8157,10.14,2011,5,20,14,0,50.0
4.1339999999999995,Mw,-0.6401,-77.6234,27.67,2011,5,21,4,6,15.0
4.041,Mw,-1.6296,-77.6778,196.14,2011,5,22,11,24,38.0
4.412999999999999,Mw,0.9216,-79.6313,12.0,2011,5,23,16,33,14.0
4.041,Mw,-1.7553,-77.8739,195.98,2011,5,24,0,49,28.0
3.8550000000000004,Mw,-2.3398,-79.879,62.17,2011,5,24,16,59,48.0
4.1339999999999995,Mw,-2.2712,-81.5636,12.0,2011,5,28,19,37,1.0
3.9480000000000004,Mw,-1.8636,-77.6625,189.29,2011,6,6,6,41,4.0
4.1339999999999995,Mw,-3.2471,-80.9117,13.47,2011,6,9,1,4,31.0
4.041,Mw,-1.7553,-79.911,12.0,2011,6,13,3,37,34.0
3.8550000000000004,Mw,1.2551,-77.1947,12.0,2011,6,14,5,35,15.0
4.041,Mw,-2.2079,-76.4126,149.99,2011,6,22,9,38,56.0
4.041,Mw,-2.3782,-79.6032,48.98,2011,6,22,20,11,35.0
3.9480000000000004,Mw,-0.8993,-80.6188,29.98,2011,6,28,19,41,36.0
3.9480000000000004,Mw,-1.4851,-81.8405,18.09,2011,7,9,4,4,8.0
3.9480000000000004,Mw,-1.6422,-78.0409,182.13,2011,7,9,21,16,26.0
3.9480000000000004,Mw,-1.2948,-78.7981,10.66,2011,7,16,13,32,3.0
4.041,Mw,0.2916,-78.3002,18.11,2011,7,20,16,15,51.0
4.1339999999999995,Mw,-1.9945,-77.9039,173.11,2011,7,21,23,23,44.0
4.412999999999999,Mw,-2.3336,-80.3584,56.25,2011,7,22,8,20,32.0
4.227,Mw,-1.8865,-80.4454,69.17,2011,7,22,16,45,18.0
4.041,Mw,1.5402,-78.3165,30.03,2011,7,22,20,20,19.0
4.1339999999999995,Mw,-1.7794,-79.9143,12.0,2011,7,23,10,25,37.0
4.041,Mw,-2.4171,-79.6654,52.01,2011,7,23,17,0,30.0
4.041,Mw,-3.078,-78.3024,37.38,2011,7,26,20,2,43.0
4.506,Mw,-2.9297,-76.7292,125.0,2011,7,26,20,58,26.0
4.412999999999999,Mw,-1.5214,-80.3481,11.63,2011,7,27,17,50,0.0
4.32,Mw,-2.6148,-79.1897,32.01,2011,7,28,16,51,54.0
4.227,Mw,-1.023,-78.1434,13.71,2011,7,29,9,21,14.0
4.041,Mw,-0.9338,-79.2286,108.59,2011,7,31,19,4,54.0
4.041,Mw,-1.9416,-79.5324,22.89,2011,8,1,16,32,15.0
4.041,Mw,-1.5521,-79.8644,13.71,2011,8,2,7,28,2.0
3.8550000000000004,Mw,-0.3996,-79.285,42.3,2011,8,2,8,32,50.0
3.9480000000000004,Mw,-0.8645,-79.9016,87.78,2011,8,2,11,32,36.0
3.8550000000000004,Mw,-1.8323,-79.4075,41.43,2011,8,2,17,5,48.0
4.041,Mw,0.6328,-79.2384,21.95,2011,8,4,11,49,48.0
4.32,Mw,-1.5636,-81.9446,12.94,2011,8,4,16,45,43.0
4.227,Mw,-3.4972,-80.0092,25.31,2011,8,6,10,37,21.0
4.041,Mw,-1.4503,-79.7811,20.15,2011,8,6,23,18,51.0
4.412999999999999,Mw,-3.8506,-80.352,9.83,2011,8,7,0,55,23.0
4.32,Mw,-0.914,-80.2985,37.58,2011,8,8,23,6,51.0
4.041,Mw,-0.9014,-80.6637,19.78,2011,8,9,16,59,29.0
4.041,Mw,-0.8664,-79.689,47.72,2011,8,10,11,20,45.0
4.041,Mw,-0.2593,-77.8019,8.4,2011,8,10,12,46,12.0
4.506,Mw,-1.2979,-77.1431,305.53,2011,8,10,17,49,48.0
3.8550000000000004,Mw,-1.0509,-78.2999,8.38,2011,8,11,6,29,46.0
3.8550000000000004,Mw,-1.0424,-78.3543,14.8,2011,8,11,15,55,29.0
4.041,Mw,-1.533,-79.5824,21.79,2011,8,12,9,28,53.0
4.041,Mw,-1.7537,-77.2939,12.0,2011,8,12,13,7,13.0
4.041,Mw,-1.1025,-78.3484,6.04,2011,8,13,19,17,14.0
4.041,Mw,-2.298,-79.0065,12.0,2011,8,14,5,12,7.0
4.877999999999999,Mw,-2.0556,-77.1727,202.55,2011,8,15,2,53,14.0
3.8550000000000004,Mw,-0.4795,-77.5091,9.84,2011,8,16,5,30,40.0
4.041,Mw,-2.4422,-77.8591,19.82,2011,8,16,11,19,55.0
3.8550000000000004,Mw,-1.0508,-78.323,9.96,2011,8,16,22,31,14.0
3.9480000000000004,Mw,0.9695,-79.7502,12.0,2011,8,17,6,11,0.0
4.1339999999999995,Mw,0.9433,-79.6347,8.22,2011,8,17,6,22,25.0
3.8550000000000004,Mw,0.9314,-79.6291,8.67,2011,8,17,6,27,13.0
4.041,Mw,1.1026,-79.7216,10.0,2011,8,17,6,58,35.0
4.041,Mw,-0.6667,-78.3665,5.42,2011,8,17,9,15,1.0
4.32,Mw,-4.5186,-78.1903,38.94,2011,8,17,17,10,26.0
4.32,Mw,-3.094,-79.5179,12.0,2011,8,17,19,46,47.0
4.32,Mw,-2.5681,-77.7177,6.47,2011,8,17,22,35,43.0
4.412999999999999,Mw,-3.034,-80.0323,34.32,2011,8,18,5,23,45.0
3.9480000000000004,Mw,-0.8413,-79.7942,47.22,2011,8,18,6,14,47.0
4.32,Mw,-2.3064,-79.6739,104.62,2011,8,18,6,55,48.0
4.412999999999999,Mw,-2.2441,-76.7874,12.0,2011,8,18,19,55,15.0
4.412999999999999,Mw,-1.068,-78.3167,7.4,2011,8,21,9,56,48.0
3.8550000000000004,Mw,0.126,-77.3365,10.39,2011,8,23,1,56,30.0
3.9480000000000004,Mw,-2.0885,-78.0295,148.85,2011,8,25,0,8,12.0
4.227,Mw,-2.1452,-79.733,26.31,2011,8,25,12,50,36.0
4.041,Mw,-1.006,-79.778,31.8,2011,8,26,0,44,38.0
4.041,Mw,1.031,-79.0285,31.27,2011,8,26,4,29,42.0
4.227,Mw,-2.0049,-80.1028,14.59,2011,8,26,13,35,28.0
3.9480000000000004,Mw,-1.6266,-77.1363,12.0,2011,8,27,16,57,37.0
4.1339999999999995,Mw,-3.1429,-79.6393,12.0,2011,8,27,18,30,1.0
4.32,Mw,-1.9864,-80.0679,10.0,2011,8,28,15,22,57.0
4.0173,Mw,-1.519048,-80.999382,10.0,2012,1,2,13,2,44.0
4.0173,Mw,-1.291955,-80.529152,12.0,2012,1,2,14,10,0.0
4.0173,Mw,-1.822281,-81.669304,5.0,2012,1,5,1,18,17.0
4.099399999999999,Mw,-1.65155,-81.5121,10.0,2012,1,5,8,43,48.0
3.5,Mw,0.8863,-78.776039,1.17,2012,1,5,12,22,12.0
4.0173,Mw,-1.675611,-81.5979,10.0,2012,1,6,2,16,44.0
4.099399999999999,Mw,-0.787565,-79.611374,12.83,2012,1,6,12,20,20.0
3.9352,Mw,-1.817206,-76.259605,31.16,2012,1,8,19,40,29.0
5.0024999999999995,Mw,-0.832822,-80.45047,4.85,2012,1,10,18,7,9.0
3.9352,Mw,0.108969,-77.42202,5.15,2012,1,10,20,54,32.0
4.4,Mw,0.622367,-80.110153,6.34,2012,1,12,6,58,55.0
3.8,Mw,0.789894,-80.186165,16.77,2012,1,13,20,29,41.0
3.8531,Mw,-1.734162,-77.876938,12.0,2012,1,15,8,22,50.0
4.838299999999999,Mw,-2.270808,-81.35601,22.0,2012,1,15,23,29,17.0
4.3457,Mw,-2.730975,-79.124794,8.9,2012,1,16,11,53,13.0
3.6,Mw,1.030369,-78.961441,12.0,2012,1,19,9,47,44.0
5.412999999999999,Mw,-2.684887,-82.864136,30.25,2012,1,19,10,18,2.0
4.263599999999999,Mw,-1.726836,-75.61264,12.0,2012,1,19,10,59,46.0
4.3457,Mw,-1.80263,-81.691048,10.0,2012,1,21,17,11,50.0
3.9352,Mw,-3.001451,-79.207176,5.6,2012,1,22,4,21,59.0
4.1815,Mw,-2.64302,-77.283661,12.0,2012,1,26,19,1,8.0
3.7,Mw,-1.2167,-80.992096,5.8,2012,1,27,17,28,35.0
3.9352,Mw,1.892066,-79.622429,10.0,2012,2,1,21,1,28.0
3.771,Mw,-0.623969,-80.808548,19.55,2012,2,2,8,10,1.0
4.0173,Mw,-0.68683,-80.366196,3.71,2012,2,5,6,13,33.0
4.1815,Mw,-3.095794,-79.605865,12.0,2012,2,5,18,57,42.0
4.4277999999999995,Mw,-2.844537,-78.323608,12.0,2012,2,6,17,59,50.0
4.3457,Mw,-1.736335,-81.226662,6.0,2012,2,7,0,59,48.0
3.8531,Mw,-1.821506,-80.778564,10.0,2012,2,7,2,31,22.0
3.8,Mw,-0.93604,-79.498077,12.0,2012,2,7,4,55,46.0
5.9,Mw,0.732507,-79.3405,23.21,2012,2,8,10,54,42.0
4.1815,Mw,-1.261605,-80.772102,25.76,2012,2,9,8,2,20.0
4.5099,Mw,-2.146733,-81.463295,10.0,2012,2,11,2,36,54.0
3.9352,Mw,-3.16991,-77.65567,12.0,2012,2,15,3,46,31.0
4.4277999999999995,Mw,-3.870405,-78.155922,18.07,2012,2,18,7,23,27.0
4.263599999999999,Mw,-3.953399,-78.451248,12.0,2012,2,18,7,58,53.0
4.0173,Mw,-2.664264,-77.997314,35.36,2012,2,19,21,16,38.0
3.8531,Mw,0.452067,-77.356743,12.0,2012,2,20,12,44,47.0
4.3457,Mw,-3.430804,-80.079536,12.0,2012,2,23,22,28,32.0
4.9204,Mw,-2.517906,-76.587593,136.2,2012,2,24,2,56,46.0
3.8531,Mw,-2.080498,-80.152756,12.0,2012,2,26,8,11,47.0
3.9352,Mw,-1.077383,-78.3358,12.0,2012,3,1,3,9,53.0
4.0173,Mw,-2.43471,-77.42157,13.04,2012,3,3,11,10,36.0
3.9352,Mw,-1.062897,-80.551064,12.0,2012,3,5,21,58,26.0
4.674099999999999,Mw,-2.970834,-78.202721,65.42,2012,3,6,18,14,11.0
3.9352,Mw,-1.836712,-80.509109,12.0,2012,3,7,1,16,55.0
3.8531,Mw,-1.090696,-78.343262,14.0,2012,3,7,2,59,29.0
4.0173,Mw,-1.777189,-77.936935,182.87,2012,3,7,20,37,4.0
4.3457,Mw,-1.205987,-81.604652,6.0,2012,3,8,5,18,29.0
3.8531,Mw,-2.484297,-79.689278,19.32,2012,3,14,14,19,50.0
4.3,Mw,-2.752638,-81.173248,10.0,2012,3,18,0,38,10.0
4.1,Mw,-1.942551,-77.686707,229.27,2012,3,20,19,32,11.0
4.4277999999999995,Mw,-2.899481,-78.252708,10.0,2012,3,21,23,50,28.0
4.4277999999999995,Mw,-3.316063,-80.238907,12.0,2012,3,25,3,43,55.0
3.8,Mw,-1.26731,-79.241402,9.48,2012,3,28,16,47,29.0
5.0024999999999995,Mw,-1.515321,-81.706505,10.0,2012,3,28,18,37,51.0
4.7562,Mw,-1.011667,-82.518608,5.0,2012,3,28,18,44,24.0
3.9352,Mw,-0.718815,-79.812523,42.33,2012,3,29,11,4,3.0
3.6,Mw,0.633785,-80.256599,5.71,2012,3,29,19,30,51.0
4.5099,Mw,-2.031089,-78.644775,12.0,2012,3,29,23,57,13.0
3.9352,Mw,-2.045993,-78.454758,12.0,2012,3,31,18,52,37.0
4.674099999999999,Mw,-1.675405,-81.544289,10.0,2012,4,1,8,17,24.0
4.1815,Mw,-0.939403,-78.278915,14.0,2012,4,1,15,41,19.0
4.1815,Mw,-2.849367,-79.607719,12.0,2012,4,3,14,19,17.0
3.9352,Mw,-2.361005,-79.637405,40.4,2012,4,6,0,48,46.0
4.0173,Mw,-1.780557,-80.527046,66.16,2012,4,13,18,16,2.0
3.771,Mw,-0.446751,-79.804893,24.61,2012,4,18,18,34,18.0
4.1815,Mw,-2.453556,-79.698219,29.38,2012,4,25,11,18,57.0
4.9204,Mw,-2.389206,-79.852417,49.47,2012,4,29,0,43,22.0
4.3457,Mw,-2.087147,-79.729095,25.89,2012,4,29,23,42,31.0
4.674099999999999,Mw,-1.994247,-77.757599,12.0,2012,4,30,17,22,34.0
3.9,Mw,1.369369,-79.29528,12.0,2012,5,2,8,48,34.0
4.0173,Mw,-2.648643,-78.237854,12.0,2012,5,3,3,22,47.0
4.0173,Mw,-3.430648,-78.904724,12.0,2012,5,4,7,12,18.0
4.263599999999999,Mw,-1.443008,-81.01973,12.0,2012,5,4,10,11,51.0
3.8531,Mw,-0.699731,-80.536415,10.0,2012,5,6,1,4,3.0
4.0173,Mw,-3.805808,-78.527519,12.0,2012,5,9,4,8,58.0
4.1815,Mw,-1.342487,-81.853752,12.0,2012,5,12,3,31,16.0
3.9352,Mw,-1.096223,-78.287796,12.0,2012,5,13,14,28,21.0
4.0,Mw,0.282455,-80.055649,8.0,2012,5,14,12,19,51.0
3.7,Mw,-0.953039,-79.363861,92.23,2012,5,14,21,39,45.0
4.263599999999999,Mw,-2.44372,-79.406067,6.79,2012,5,16,12,41,12.0
4.099399999999999,Mw,-0.246324,-77.510861,30.25,2012,5,20,8,47,4.0
4.1815,Mw,-3.109898,-78.484108,12.0,2012,5,20,11,34,15.0
4.674099999999999,Mw,-0.913966,-82.672226,10.0,2012,5,21,13,29,34.0
4.592,Mw,-1.871344,-78.197205,145.97,2012,5,23,10,24,7.0
4.4,Mw,0.579413,-79.254189,6.34,2012,5,25,6,58,58.0
4.099399999999999,Mw,-2.592721,-77.56237,93.31,2012,5,25,9,53,20.0
4.3457,Mw,-2.979764,-80.232651,4.8,2012,5,27,16,31,44.0
3.9,Mw,0.129116,-80.332886,2.51,2012,6,2,15,58,10.0
4.3457,Mw,-2.259379,-79.736595,75.24,2012,6,3,15,43,25.0
4.0173,Mw,-3.41262,-80.532295,12.0,2012,6,5,9,26,30.0
5.3309,Mw,-1.915964,-81.615837,12.0,2012,6,8,4,18,59.0
4.0173,Mw,-1.772799,-81.257172,10.0,2012,6,8,4,47,57.0
4.592,Mw,-2.707688,-78.155991,12.0,2012,6,8,20,22,2.0
3.9,Mw,0.068253,-80.211044,2.17,2012,6,10,14,14,25.0
3.8531,Mw,-0.542952,-80.169586,28.47,2012,6,10,16,20,3.0
3.9352,Mw,-2.963586,-79.782379,10.53,2012,6,11,21,59,1.0
4.1815,Mw,-2.497643,-77.46312,12.0,2012,6,12,13,31,36.0
4.3457,Mw,-3.289292,-79.779968,12.0,2012,6,13,12,2,47.0
4.0173,Mw,-1.417972,-81.472389,10.0,2012,6,15,5,33,46.0
4.4277999999999995,Mw,-1.848189,-81.389931,10.0,2012,6,15,15,47,59.0
5.3309,Mw,-2.486336,-76.521904,12.0,2012,6,16,0,19,35.0
4.7562,Mw,-3.680805,-77.784668,12.0,2012,6,16,20,35,13.0
4.0173,Mw,-3.092985,-78.004997,12.0,2012,6,16,23,16,8.0
5.084599999999999,Mw,-1.065161,-78.815834,5.15,2012,6,18,13,34,46.0
4.3457,Mw,-3.168904,-80.592491,12.0,2012,6,18,18,17,31.0
4.3457,Mw,-4.02837,-80.497353,12.0,2012,6,21,11,38,32.0
4.0173,Mw,-3.066084,-77.695114,156.73,2012,6,21,15,13,59.0
3.5,Mw,0.584459,-78.761276,0.61,2012,6,22,3,22,14.0
3.8531,Mw,-1.792352,-78.53437,125.96,2012,6,22,4,17,23.0
4.263599999999999,Mw,-3.155826,-80.612541,12.0,2012,6,24,18,41,50.0
4.1,Mw,0.856709,-79.719048,2.06,2012,6,25,6,46,50.0
4.0,Mw,0.815694,-79.764572,5.34,2012,6,25,11,49,53.0
4.1815,Mw,-1.852946,-81.029205,10.0,2012,6,26,16,23,18.0
3.8531,Mw,-1.852618,-80.99646,10.0,2012,6,27,1,57,11.0
4.099399999999999,Mw,-2.019217,-81.114967,10.0,2012,6,27,11,54,18.0
5.1667,Mw,-1.699537,-81.100304,10.0,2012,6,27,12,17,24.0
4.4,Mw,-1.858758,-81.327538,15.0,2012,6,27,14,18,47.0
4.592,Mw,-1.800901,-81.11496,10.0,2012,6,27,14,22,21.0
3.9352,Mw,-1.837244,-80.914139,10.0,2012,6,27,14,38,4.0
4.674099999999999,Mw,-1.769949,-81.017738,10.0,2012,6,27,15,37,25.0
3.7,Mw,1.323914,-78.904732,40.92,2012,6,27,20,22,23.0
4.5099,Mw,-1.77376,-81.002075,10.0,2012,6,28,17,40,6.0
5.0024999999999995,Mw,-1.773166,-81.346451,10.0,2012,6,28,20,56,41.0
3.8,Mw,-1.573333,-81.087151,2.0,2012,6,28,21,0,22.0
4.1815,Mw,-0.772994,-81.188423,10.0,2012,6,28,23,57,26.0
3.771,Mw,-2.397868,-79.774246,41.91,2012,6,29,16,39,29.0
3.9352,Mw,-3.076684,-80.15477,5.42,2012,6,30,9,22,47.0
3.9352,Mw,-0.556489,-78.726944,7.49,2012,7,3,6,13,41.0
4.1815,Mw,-0.918261,-80.642654,13.44,2012,7,3,21,58,40.0
3.8531,Mw,-2.250223,-78.253517,12.0,2012,7,7,10,8,46.0
4.592,Mw,-2.322444,-79.899513,49.43,2012,7,10,15,21,15.0
4.3457,Mw,-1.866246,-81.254013,10.0,2012,7,11,8,31,44.0
4.971,Mw,1.748413,-90.529305,81.75,2012,7,11,15,15,55.0
4.1815,Mw,-1.704626,-77.929848,178.58,2012,7,15,6,51,23.0
3.771,Mw,-2.539588,-77.639206,12.0,2012,7,18,1,2,24.0
4.099399999999999,Mw,-3.575974,-79.051155,96.49,2012,7,19,4,41,0.0
3.9352,Mw,-2.446562,-79.778786,54.01,2012,7,20,19,20,43.0
3.6,Mw,1.223388,-78.733681,76.89,2012,7,21,23,31,34.0
3.8531,Mw,-1.616833,-77.680702,12.0,2012,7,22,1,27,46.0
4.0173,Mw,-2.44699,-79.466522,60.48,2012,7,22,6,52,51.0
4.1815,Mw,-0.335792,-77.551056,12.0,2012,7,24,1,33,0.0
4.0173,Mw,-1.624083,-76.561737,12.0,2012,7,24,15,27,54.0
4.4277999999999995,Mw,-2.731226,-80.536285,10.0,2012,7,25,17,55,13.0
4.7562,Mw,0.932929,-84.937309,10.0,2012,7,30,3,23,13.0
5.248799999999999,Mw,-1.94461,-80.777,10.0,2012,7,30,5,19,44.0
3.9352,Mw,-3.617388,-77.364761,58.51,2012,8,2,11,38,50.0
4.838299999999999,Mw,-4.225094,-81.620361,3.83,2012,8,4,2,22,47.0
4.4277999999999995,Mw,-1.929222,-77.404808,12.0,2012,8,9,10,52,0.0
3.8531,Mw,-2.214789,-80.163498,27.15,2012,8,9,21,39,8.0
3.5,Mw,-2.907088,-79.762665,10.85,2012,8,11,16,36,40.0
4.4,Mw,-1.372823,-80.52729,12.0,2012,8,13,4,49,7.0
3.8,Mw,0.123922,-80.245018,6.53,2012,8,13,6,2,44.0
3.5,Mw,-0.033779,-80.058929,12.39,2012,8,14,2,31,50.0
3.9,Mw,-2.425407,-79.852623,42.46,2012,8,21,3,54,52.0
3.8531,Mw,0.001411,-78.300064,7.31,2012,8,21,7,7,44.0
4.7,Mw,-0.508959,-80.810616,7.0,2012,8,24,16,8,29.0
3.7,Mw,-2.879107,-77.926147,12.0,2012,8,27,3,8,7.0
5.0,Mw,-3.145411,-79.778488,9.4,2012,8,30,23,0,35.0
4.1,Mw,-1.486724,-80.764359,8.61,2012,8,31,5,16,7.0
3.5,Mw,-1.489151,-77.330597,9.59,2012,9,1,9,42,14.0
3.9,Mw,-1.102602,-80.632805,12.0,2012,9,2,12,29,44.0
4.0,Mw,-1.228161,-79.664078,68.46,2012,9,2,19,41,45.0
3.6,Mw,0.410795,-77.447174,12.0,2012,9,4,18,13,3.0
4.2,Mw,-3.072214,-76.00782,12.0,2012,9,5,2,12,8.0
3.7,Mw,-2.314869,-80.228706,36.06,2012,9,5,11,26,48.0
3.6,Mw,-3.222761,-79.404678,27.01,2012,9,6,3,19,59.0
3.6,Mw,-2.262851,-77.119682,142.53,2013,1,8,9,23,36.0
4.2,Mw,0.975811,-79.006203,4.69,2013,1,9,12,26,27.0
3.9,Mw,-2.505534,-79.866394,42.19,2013,1,13,5,20,56.0
3.8,Mw,-2.441542,-78.021019,128.16,2013,1,13,9,8,28.0
3.7,Mw,-1.105469,-80.654594,10.0,2013,1,16,9,28,13.0
4.8,Mw,-1.110897,-80.834602,10.0,2013,1,17,13,12,41.0
3.5,Mw,-1.52205,-81.287209,2.0,2013,1,18,15,38,25.0
4.2,Mw,-1.405877,-81.282555,10.0,2013,1,18,21,1,18.0
3.7,Mw,-1.978706,-81.305336,15.0,2013,1,18,22,51,7.0
4.0,Mw,-3.465352,-79.219872,44.22,2013,1,19,5,26,43.0
4.2,Mw,-1.489702,-81.454567,6.0,2013,1,19,11,19,1.0
4.0,Mw,-1.758179,-81.160454,6.0,2013,1,19,14,25,31.0
3.6,Mw,-2.496057,-80.884186,10.0,2013,1,20,6,56,25.0
4.9,Mw,-1.463285,-81.358131,23.32,2013,1,20,7,2,53.0
3.6,Mw,-1.57144,-81.127365,10.0,2013,1,21,11,10,18.0
3.7,Mw,-2.619297,-80.226326,5.0,2013,1,26,13,0,26.0
3.7,Mw,-1.274112,-77.161385,151.32,2013,1,27,0,19,54.0
4.1,Mw,-3.236909,-80.836205,12.35,2013,1,27,22,42,59.0
4.2,Mw,-3.366659,-80.596245,4.2,2013,1,27,22,42,59.0
3.6,Mw,-0.412024,-80.233864,10.0,2013,1,30,8,8,12.0
3.7,Mw,-3.302447,-80.607964,6.39,2013,2,4,4,35,8.0
3.9352,Mw,0.699363,-77.930763,8.0,2013,2,5,9,21,35.0
4.2,Mw,0.644667,-77.335953,10.0,2013,2,6,8,4,41.0
3.7,Mw,-1.354272,-78.414406,2.98,2013,2,6,10,49,6.0
3.6,Mw,-2.437728,-79.660385,41.41,2013,2,7,0,57,27.0
4.1,Mw,0.277018,-80.075478,0.63,2013,2,7,7,35,31.0
3.7,Mw,-2.408654,-79.77507,58.27,2013,2,7,11,33,8.0
3.8,Mw,-1.857069,-78.111763,151.77,2013,2,9,16,25,34.0
4.5,Mw,0.374871,-82.616531,10.0,2013,2,10,5,19,59.0
3.5,Mw,-2.377997,-78.977882,91.27,2013,2,11,10,23,39.0
3.6,Mw,-1.823296,-77.35643,12.0,2013,2,12,4,3,27.0
3.7,Mw,-3.277035,-76.92646,29.24,2013,2,14,8,40,48.0
3.7,Mw,-0.510208,-79.912659,44.64,2013,2,20,3,17,26.0
3.7,Mw,-2.71801,-78.151756,12.0,2013,2,21,6,57,9.0
3.7,Mw,-2.866238,-79.25156,9.91,2013,2,23,13,17,46.0
3.9,Mw,-2.686597,-79.885155,42.97,2013,2,23,21,19,27.0
4.8,Mw,1.040795,-79.001549,12.0,2013,2,24,8,59,57.0
3.6,Mw,-2.916917,-77.901962,163.99,2013,2,25,9,37,22.0
3.9,Mw,-2.386954,-80.421745,16.32,2013,2,25,14,25,30.0
